Player,Hands,VPIP,PFR,3Bet,Postflop_Agg,WTSD,W$SD,WinRate
Kb9T8ugiQgBmAFF+N7y3LA,184,26.08695652173913,1.6304347826086956,0.0,25.728155339805824,62.244897959183675,73.77049180327869,98.44565217391305
DrPiUIqbwbr9cEXkNk7R4Q,173,65.89595375722543,37.57225433526011,0.0,40.09661835748793,74.72527472527473,72.05882352941177,-110.48554913294798
B9789wjzmfYLh5VlmgMcPA,82,36.58536585365854,3.6585365853658534,2.4390243902439024,34.42622950819672,60.71428571428571,76.47058823529412,78.65853658536585
GOTqlUZWZcHbrFvEcudC3w,53,24.528301886792452,13.20754716981132,1.8867924528301887,43.75,45.45454545454545,100.0,52.0188679245283
pX/V1GfkFSGl6Uxof13dmg,189,51.32275132275132,20.105820105820104,2.1164021164021163,25.806451612903224,51.21951219512195,83.33333333333334,50.576719576719555
TK3VGReOGgFPOIO4e1m93A,353,22.946175637393768,8.21529745042493,0.56657223796034,31.11111111111111,41.77215189873418,57.57575757575758,-105.19263456090651
M/d+Az1QRHdxx07h2gM0yA,214,18.69158878504673,3.7383177570093453,0.46728971962616817,30.555555555555557,42.5531914893617,80.0,3.6915887850467284
37f37SueDIZQD7gxPbLlsQ,157,56.05095541401274,12.101910828025478,1.910828025477707,21.693121693121693,61.111111111111114,74.54545454545455,16.16878980891699
H+h757eKWXdMhe6UBGNnBQ,2,50.0,0.0,0.0,100.0,100.0,0.0,-7512.5
c9HsAkjw1GPOLYf6DEUKaw,434,47.235023041474655,2.5345622119815667,0.4608294930875576,20.906801007556673,48.98989898989899,73.19587628865979,81.38248847926268
SWsQ+Fa6fh50k65IWEqVxg,13,30.76923076923077,7.6923076923076925,0.0,0.0,0.0,0.0,-80.38461538461539
ObAVCpZEnsxDI7Iuyjy68g,56,62.5,0.0,0.0,27.77777777777778,55.55555555555556,70.0,82.23214285714286
ENNDFFO4aiPp4B0Vj9Saww,38,34.21052631578947,15.789473684210526,2.631578947368421,23.809523809523807,41.66666666666667,40.0,-435.5263157894737
K7fsaWumxRl51K/IlidSew,31,38.70967741935484,19.35483870967742,0.0,40.0,30.76923076923077,50.0,-311.1290322580645
bxzVxotPt/hlM5EQPXp/ug,1274,15.934065934065933,10.518053375196232,0.39246467817896385,37.68545994065282,50.520833333333336,80.41237113402062,14.869701726844587
pTTXli3qQczTGS6apoAa0Q,48,25.0,14.583333333333334,0.0,35.714285714285715,71.42857142857143,100.0,69.79166666666667
3cVPyvduiKRuiRzIuf1s6Q,24,29.166666666666668,12.5,4.166666666666666,38.46153846153847,80.0,50.0,-149.91666666666666
nLhgtsCm4ctkpDR3OSlJ4g,444,16.441441441441444,10.135135135135135,1.5765765765765765,36.84210526315789,41.42857142857143,68.96551724137932,0.777027027027026
70ULClTeMj6GttLFarbqTA,35,31.428571428571427,0.0,0.0,22.22222222222222,40.0,50.0,-225.57142857142858
P/MroR8tZRfKDMresEBkRQ,26,50.0,19.230769230769234,3.8461538461538463,16.0,70.0,57.14285714285714,-173.34615384615384
