Player,Hands,VPIP,PFR,3Bet,WinRate
Tsgzvp+yQ7oLs8WxKBT5+g,26,11.538461538461538,7.6923076923076925,0.0,-167.30769230769232
yxRN9j/tgudOSOXnBdBA0w,20,65.0,10.0,0.0,-543.75
4ttHfweOO6wZTavMgq4swA,8,37.5,25.0,0.0,281.25
wAPXk6rdBbVyBuNedvlqWA,20,35.0,10.0,0.0,-183.75000000000006
j7qjuHvRMMYlOctvXZc0JA,158,23.417721518987342,8.860759493670885,0.0,52.27848101265824
hHigbqiq+NjSsKoXQYchOQ,24,41.66666666666667,8.333333333333332,4.166666666666666,-35.416666666666664
9H0O1jMPyY/ey/hTute7Rg,59,30.508474576271187,10.16949152542373,0.0,-128.6440677966102
ms/85sSx5azYQW1a13ZYzg,256,21.875,7.421875,0.0,-8.222656249999998
ujTGCZEgzR45CsEqSpWOUw,75,45.33333333333333,13.333333333333334,1.3333333333333335,-18.4
5QgVJJ2uBde49JVrpTKGvQ,33,60.60606060606061,9.090909090909092,0.0,-161.8181818181818
MmTgUVeCQqrjTQZKvAFHpQ,16,31.25,0.0,0.0,-143.75
5yQ+2XbBJGthB44pS4JKMw,55,18.181818181818183,9.090909090909092,1.8181818181818181,-17.727272727272727
iQiWiJ0E/0uyaWxvzDisOA,20,35.0,25.0,0.0,-15.0
LT221YrZPBSgJyrBLTEuSA,757,9.775429326287979,4.887714663143989,0.5284015852047557,6.327608982826948
XS0lpTPGmFheS6e32LGYtw,57,31.57894736842105,5.263157894736842,0.0,3.9473684210526314
D05Bj7C3wcwcM/mUG3dDcg,154,17.532467532467532,2.5974025974025974,0.0,-3.8636363636363638
lAHqpnHVfRyBVS7VgeFFBw,45,15.555555555555555,8.88888888888889,0.0,68.33333333333333
N5UKnxq+f++XBBpCCKMEmA,10,40.0,10.0,0.0,120.0
TBZ/GSAmrnsamf1WnKS97A,28,32.142857142857146,3.571428571428571,0.0,-326.7857142857143
mjUiRZNFyJFXeSksF+d2OA,34,44.11764705882353,23.52941176470588,0.0,261.7647058823529
V6xXJ43xLgc5U86OFRegQQ,868,30.29953917050691,12.903225806451612,1.497695852534562,54.285714285714285
fcQiknOpqVvyURHd/xoRQA,456,34.64912280701755,17.324561403508774,0.6578947368421052,-8.662280701754385
RzfcnFaVqUFAWzrpaElcsw,302,44.70198675496689,36.75496688741722,5.960264900662252,-18.112582781456954
vPYjBSuv/ooISQF0mat02g,34,32.35294117647059,14.705882352941178,2.941176470588235,-163.23529411764707
ztvMI/FFA92bYgdDK9jd7w,6,33.33333333333333,33.33333333333333,0.0,183.33333333333334
Dgf2aS71bCt2HzaXbqKALQ,81,55.55555555555556,6.172839506172839,0.0,-106.66666666666667
sMrBwwkAiKnqTOHi/Bc/Qw,5,60.0,0.0,0.0,-812.0
nwMRDEa/dlih+mKwEdVc/g,114,29.82456140350877,10.526315789473683,0.0,-85.66666666666667
n1eIctDDWBp4RqvlFxwBQQ,50,34.0,10.0,2.0,202.16
ran+hyg50/tauJCNoGwtbA,43,30.23255813953488,11.627906976744185,0.0,100.0
TYn5nqCmdFvcAhxlL3lIdA,4,0.0,0.0,0.0,-25.0
840nfpjonl8fBJ6zZoS7Bg,237,37.130801687763714,4.219409282700422,0.42194092827004215,72.9324894514768
QkyN1mv4QaBfJTEyMKb+rg,6,16.666666666666664,0.0,0.0,-1434.6666666666667
eAAK5tXyi9bMOA/6QH8E4w,55,45.45454545454545,1.8181818181818181,0.0,-57.72727272727273
pTnhJ4n7IR57cDvKzJi01Q,13,30.76923076923077,15.384615384615385,0.0,-119.23076923076923
aXF/ajMALx5BP/BCuj/5SQ,26,46.15384615384615,0.0,0.0,-139.42307692307693
F9motwNQNqUWpXYOc4rExA,36,38.88888888888889,5.555555555555555,0.0,-75.97222222222223
KcjXdgKx9+Ni7EE0x0ohSA,12,58.333333333333336,8.333333333333332,0.0,-279.1666666666667
o3FnKYuFH5Qv0YqMRQxT+g,29,55.172413793103445,20.689655172413794,0.0,410.0
hgF7hbHPwVr/2YXPrOqY4g,271,38.74538745387454,10.33210332103321,0.7380073800738007,15.003690036900368
Ff+PUZq3XVAQGtsYQP6Hog,5,40.0,0.0,0.0,-986.0
UBjZngykw5jEfNPdIlOgJQ,9,77.77777777777779,22.22222222222222,0.0,-419.44444444444446
i9v9y6pHU1p4t5POuM+/TQ,61,29.508196721311474,13.114754098360656,1.639344262295082,97.1311475409836
C2Azvo2aiQOkprfKz2e9FA,45,40.0,11.11111111111111,4.444444444444445,-183.33333333333334
6vjKlnJQesgApMw6YgmzrA,50,12.0,6.0,0.0,295.4
ZLKsxjfwpRz7B+1rIqXbhg,5,40.0,20.0,0.0,80.0
H50218N+l8iPLJ0VEvhhTA,52,40.38461538461539,3.8461538461538463,0.0,100.48076923076923
Ih5n0Ko1f/0uewGTNfEkMw,174,29.88505747126437,8.045977011494253,1.1494252873563218,-59.224137931034484
gh3oDG7ru69g8+FgkdxjnQ,232,15.517241379310345,8.189655172413794,1.293103448275862,-25.711206896551722
gm8F7k++eftjEjB5FWxUTA,149,20.13422818791946,15.436241610738255,3.3557046979865772,93.12080536912751
VcDZxnAcQ1JA3wZn80ihKA,479,29.64509394572025,18.997912317327767,2.5052192066805845,45.521920668058456
2XJf4MWc+YUnzAk0pPiQ0A,53,33.9622641509434,5.660377358490567,0.0,-7.830188679245281
yUJre1JsoGcxkZTXdzSXEQ,992,13.407258064516128,6.552419354838709,0.8064516129032258,-9.914314516129032
2wLIJVVdD+5Tvcb//nKDqQ,27,40.74074074074074,11.11111111111111,0.0,-346.2962962962963
O4XgL+D/tlS+CZogEypR6A,13,69.23076923076923,0.0,0.0,-73.07692307692308
A+wDC24o+sawmDIWBrLthw,61,27.86885245901639,16.39344262295082,1.639344262295082,54.344262295081975
at3+xs+AN3rXF8CnbbGDeg,62,14.516129032258066,1.6129032258064515,0.0,137.2258064516129
uZz0jqZI7KK/oWcXiemvBg,446,13.901345291479823,11.659192825112108,1.7937219730941705,16.23094170403587
TRjd0dUFQr9g84bZxA06RA,36,55.55555555555556,25.0,0.0,157.44444444444446
qkEKnHQ5nhQ8080/tcUUtQ,53,49.056603773584904,16.9811320754717,0.0,-105.75471698113208
lqpFIJoNlT2CTZx/Zte8fw,72,70.83333333333334,9.722222222222223,4.166666666666666,-58.25
PcgVjK21GmL9xOS6a88hgw,62,14.516129032258066,3.225806451612903,0.0,14.516129032258064
WTso+DgtAcXA96TX0p8RjQ,98,54.08163265306123,18.367346938775512,4.081632653061225,212.79591836734699
VHckUgflLYvyS0vhUVJSJA,9,44.44444444444444,11.11111111111111,0.0,27.77777777777778
jNXtqi+T8SLXWSYh9ibYQg,12,41.66666666666667,8.333333333333332,0.0,91.66666666666667
O0rANPMbRc3meEno80twbQ,1240,23.387096774193548,17.016129032258064,2.661290322580645,13.584677419354838
6XFanbbg0oEuAN66GbnmaA,380,21.31578947368421,7.105263157894736,0.5263157894736842,41.6578947368421
vG4Yl4vmRhi2nCfQw9d/Yw,74,55.4054054054054,10.81081081081081,1.3513513513513513,67.9054054054054
tpNOi2cKtQLZRLB3bN3/hw,48,43.75,16.666666666666664,0.0,-41.145833333333336
wAhPrldi6jU9EhBUlWW2Dg,145,55.172413793103445,52.41379310344828,4.827586206896552,60.206896551724135
OXZLGi+MF+f0fhUoqbDhJg,112,75.0,56.25,9.821428571428571,-128.1607142857143
z0F5NeiI2bA4fid+c0wWxQ,103,18.446601941747574,2.912621359223301,0.9708737864077669,43.786407766990294
tdLPnVIYPyDvEij1WHvZfA,3,66.66666666666666,0.0,0.0,-1330.0
xpxJ9oJtkw37RlGvLWTJ4g,10,20.0,0.0,0.0,35.0
fcm18gLnVKhiNaTQunwGnA,18,55.55555555555556,11.11111111111111,0.0,105.55555555555556
mkR/9JiCj90ocee7QjW52g,155,29.03225806451613,3.225806451612903,0.0,-38.4
i/nLlN3S3+THVAN4MbCPbg,78,38.46153846153847,23.076923076923077,1.282051282051282,135.5128205128205
